timestamp,quad_x,quad_y,quad_z,quad_vx,quad_vy,quad_vz,quad_yaw,quad_omgx,quad_omgy,quad_omgz,quad_true_x,quad_true_y,quad_true_z,quad_true_vx,quad_true_vy,quad_true_vz,landing_pad_raw_stamp,landing_pad_x_raw,landing_pad_y_raw,landing_pad_z_raw,landing_pad_yaw_raw,landing_pad_x,landing_pad_y,landing_pad_z,landing_pad_vx,landing_pad_vy,landing_pad_vz,landing_pad_yaw,landing_pad_true_x,landing_pad_true_y,landing_pad_true_z,landing_pad_true_vx,landing_pad_true_vy,landing_pad_true_vz,landing_pad_true_yaw,measure_lag,sigma_px,sigma_py,sigma_pz,sigma_v,sigma_a,sigma_yaw,sigma_yaw_rate,covar_trace,covar_det_log,covar_max_eig
243.1,6.064139858666384e-11,1.7001925735338208e-10,0.018,0.0,-0.01,0.0,1.5538592106339078,0.0002910708636286791,0.0003240876854573996,-0.0007672470610474079,0.00020596196654374947,0.0007093716862768356,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,-0.0,0.0,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963,0.0,0.3872983346207417,0.3872983346207417,0.3872983346207417,0.7071067811865476,1.224744871391589,0.3872983346207417,0.7071067811865476,3.1,-8.56930919255525,1.5
243.2,6.064139858666384e-11,1.7001925735338208e-10,0.018,0.01,-0.01,0.0,1.5538724521782734,0.0003307285574861673,0.0003486908249935485,-0.0008111651366428213,0.00020596196654374947,0.0007093716862768356,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.01,-0.0,0.0,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963,0.0,0.3872983346207417,0.3872983346207417,0.3872983346207417,0.7071067811865476,1.224744871391589,0.3872983346207417,0.7071067811865476,3.1,-8.56930919255525,1.5
243.3,6.064139858666384e-11,1.7001925735338208e-10,0.019,0.01,-0.01,0.0,1.5538908718761542,0.00040736300931802297,0.00045519006660316126,-0.0009761919057712356,0.00020596196654374947,0.0007093716862768356,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.01,-0.0,0.0,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963,0.0,0.3872983346207417,0.3872983346207417,0.3872983346207417,0.7071067811865476,1.224744871391589,0.3872983346207417,0.7071067811865476,3.1,-8.56930919255525,1.5
243.4,4.376008062856318e-11,1.1882503488103158e-10,0.02,0.01,-0.01,0.0,1.5539015206184725,0.0003108105446301251,0.0004139615671339581,-0.000837171650172492,0.00020596196654374947,0.0007093716862768356,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.01,-0.0,0.0,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963,0.0,0.3872983346207417,0.3872983346207417,0.3872983346207417,0.7071067811865476,1.224744871391589,0.3872983346207417,0.7071067811865476,3.1,-8.56930919255525,1.5
243.5,6.064139858666384e-11,1.7001925735338208e-10,0.019,0.01,-0.01,0.0,1.553917826214109,0.00025879195083782554,0.00037681584603710557,-0.0009252572961393788,0.00020596196654374947,0.0007093716862768356,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.01,-0.0,0.0,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963,0.0,0.3872983346207417,0.3872983346207417,0.3872983346207417,0.7071067811865476,1.224744871391589,0.3872983346207417,0.7071067811865476,3.1,-8.56930919255525,1.5
243.6,6.064139858666384e-11,1.7001925735338208e-10,0.019,0.01,-0.01,0.0,1.553964757421289,0.00036803185004357985,0.00042022199546764855,-0.000784031583106389,0.00020596196654374947,0.0007093716862768356,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.01,-0.0,0.0,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963,0.0,0.3872983346207417,0.3872983346207417,0.3872983346207417,0.7071067811865476,1.224744871391589,0.3872983346207417,0.7071067811865476,3.1,-8.56930919255525,1.5
243.7,6.064139858666384e-11,1.7001925735338208e-10,0.019,0.01,-0.01,0.0,1.5539805545147993,0.000401561829839364,0.0004291084524744564,-0.0009368314769864663,0.00020596196654374947,0.0007093716862768356,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.01,-0.0,0.0,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963,0.0,0.3872983346207417,0.3872983346207417,0.3872983346207417,0.7071067811865476,1.224744871391589,0.3872983346207417,0.7071067811865476,3.1,-8.56930919255525,1.5
243.812,6.064139858666384e-11,1.7001925735338208e-10,0.018,0.01,-0.01,0.0,1.5540012429144718,0.0003448882144974493,0.00040307366167087775,-0.00080673113428565,0.00020596196654374947,0.0007093716862768356,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.01,-0.0,0.0,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963,0.0,0.3872983346207417,0.3872983346207417,0.3872983346207417,0.7071067811865476,1.224744871391589,0.3872983346207417,0.7071067811865476,3.1,-8.56930919255525,1.5
243.912,6.064139858666384e-11,1.7001925735338208e-10,0.017,0.01,-0.01,0.0,1.5540494258191924,-0.008538429526964158,0.008129500136544522,-0.0010359712745347742,0.0002243207439003223,0.0007212825341954158,0.0,-2.3113817250812107e-07,0.00031137758601343894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.01,-0.0,0.0,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963,0.0,0.3872983346207417,0.3872983346207417,0.3872983346207417,0.7071067811865476,1.224744871391589,0.3872983346207417,0.7071067811865476,3.1,-8.56930919255525,1.5
244.0,6.064139858666384e-11,1.7001925735338208e-10,0.018,0.01,-0.01,-0.04,1.5540150115874152,-0.017454371582882447,-0.003982382884249224,-0.003197223952730502,0.00022910005346952849,0.0007315730087826375,0.0,-4.1497923460932723e-07,0.0005789156557252375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.01,0.04,0.0,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963,0.0,0.3872983346207417,0.3872983346207417,0.3872983346207417,0.7071067811865476,1.224744871391589,0.3872983346207417,0.7071067811865476,3.1,-8.56930919255525,1.5
