timestamp,quad_x,quad_y,quad_z,quad_vx,quad_vy,quad_vz,quad_yaw,quad_omgx,quad_omgy,quad_omgz,landing_pad_raw_stamp,landing_pad_x_raw,landing_pad_y_raw,landing_pad_z_raw,landing_pad_x,landing_pad_y,landing_pad_z,landing_pad_vx,landing_pad_vy,landing_pad_vz,landing_pad_yaw,landing_pad_true_x,landing_pad_true_y,landing_pad_true_z,landing_pad_true_vx,landing_pad_true_vy,landing_pad_true_vz,landing_pad_true_yaw
103.8,4.376008062856318e-11,1.1882503488103158e-10,0.024,0.0,0.0,0.0,1.5495865354922156,0.00036905614867772024,0.0003249946310864514,-0.001118768981767003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
103.901,4.376008062856318e-11,1.1882503488103158e-10,0.024,0.0,-0.01,0.0,1.5496101799097397,0.0002739147553427739,0.0004946984874554313,-0.0011777584760754543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
104.0,4.376008062856318e-11,1.1882503488103158e-10,0.024,0.01,-0.01,0.0,1.5496142907675838,0.00034059961238736984,0.00040884253285949175,-0.0011955203352726378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
104.1,4.376008062856318e-11,1.1882503488103158e-10,0.024,0.01,-0.01,0.0,1.54963551933435,0.0003637256812732501,0.0004007016928571596,-0.001207374419551624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
104.2,4.376008062856318e-11,1.1882503488103158e-10,0.024,0.01,-0.01,0.0,1.549659635001097,0.00033158875489715483,0.00044224704757568314,-0.0012018638995020994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
104.3,4.376008062856318e-11,1.1882503488103158e-10,0.024,0.01,-0.01,0.0,1.5497110030290226,0.00031598574939975446,0.0003370180348382513,-0.0012430870303810732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
104.401,4.376008062856318e-11,1.1882503488103158e-10,0.024,0.01,-0.01,0.0,1.549734522649322,0.0003762864914368774,0.0004502004829452695,-0.0012545020822129322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
104.502,4.376008062856318e-11,1.1882503488103158e-10,0.024,0.01,-0.01,0.0,1.5497572208431105,0.0004358831372789999,0.0004189975292550142,-0.0012166788788688905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
104.6,4.376008062856318e-11,1.1882503488103158e-10,0.023,0.01,-0.01,0.0,1.5497851269927359,0.00039534204133869014,0.0004619514906727544,-0.00109500896631419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
104.7,4.376008062856318e-11,1.1882503488103158e-10,0.023,0.01,-0.01,-0.04,1.5497916089978554,-0.0190315321754223,-0.005587049524978709,-0.0017606395561438758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
104.8,-2.9543815310839605e-10,4.7236685049578675e-11,0.03,0.01,-0.01,-0.12,1.5498145884510617,-0.017978300902991,-0.00556227022844716,-0.003188491109999893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
104.901,-3.1231947063281584e-10,-3.837038811682625e-10,0.046,0.01,0.0,-0.21,1.5498931436475851,-0.005532434040808695,-0.0009382860943764359,-0.002425217835519469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
