timestamp,quad_x,quad_y,quad_z,quad_vx,quad_vy,quad_vz,quad_yaw,quad_omgx,quad_omgy,quad_omgz,quad_true_x,quad_true_y,quad_true_z,quad_true_vx,quad_true_vy,quad_true_vz,landing_pad_raw_stamp,landing_pad_x_raw,landing_pad_y_raw,landing_pad_z_raw,landing_pad_yaw_raw,landing_pad_x,landing_pad_y,landing_pad_z,landing_pad_vx,landing_pad_vy,landing_pad_vz,landing_pad_yaw,landing_pad_true_x,landing_pad_true_y,landing_pad_true_z,landing_pad_true_vx,landing_pad_true_vy,landing_pad_true_vz,landing_pad_true_yaw,measure_lag,sigma_px,sigma_py,sigma_pz,sigma_v,sigma_a,sigma_yaw,sigma_yaw_rate,covar_trace,covar_det_log,covar_max_eig
54.1,6.064139858666384e-11,-2.097270846573851e-10,0.016,0.0,-0.01,0.0,1.5382789681341986,0.0,0.0,0.0,0.0002056488604004994,0.0007066957064933058,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,-0.0,0.0,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963,0.0,0.3872983346207417,0.3872983346207417,0.3872983346207417,0.7071067811865476,1.224744871391589,0.3872983346207417,0.7071067811865476,3.1,-8.56930919255525,1.5
54.214,6.064139858666384e-11,-2.097270846573851e-10,0.016,0.0,-0.01,0.0,1.5383558171477654,0.000311914641507574,0.0004291409737439345,-0.0026055337785332155,0.0002056488604004994,0.0007066957064933058,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,-0.0,0.0,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963,0.0,0.3872983346207417,0.3872983346207417,0.3872983346207417,0.7071067811865476,1.224744871391589,0.3872983346207417,0.7071067811865476,3.1,-8.56930919255525,1.5
54.3,6.064139858666384e-11,-2.097270846573851e-10,0.017,0.0,-0.01,0.0,1.5384290302780013,0.0,0.0,0.0,0.0002056488604004994,0.0007066957064933058,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,-0.0,0.0,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963,0.0,0.3872983346207417,0.3872983346207417,0.3872983346207417,0.7071067811865476,1.224744871391589,0.3872983346207417,0.7071067811865476,3.1,-8.56930919255525,1.5
54.403,6.064139858666384e-11,-2.097270846573851e-10,0.017,0.0,-0.01,0.0,1.5385001013663149,0.0,0.0,0.0,0.0002056488604004994,0.0007066957064933058,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,-0.0,0.0,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963,0.0,0.3872983346207417,0.3872983346207417,0.3872983346207417,0.7071067811865476,1.224744871391589,0.3872983346207417,0.7071067811865476,3.1,-8.56930919255525,1.5
54.5,6.064139858666384e-11,-2.097270846573851e-10,0.018,0.0,-0.01,0.0,1.538579941787992,0.0,0.0,0.0,0.0002056488604004994,0.0007066957064933058,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,-0.0,0.0,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963,0.0,0.3872983346207417,0.3872983346207417,0.3872983346207417,0.7071067811865476,1.224744871391589,0.3872983346207417,0.7071067811865476,3.1,-8.56930919255525,1.5
54.6,6.064139858666384e-11,-2.097270846573851e-10,0.018,0.0,-0.01,0.0,1.5386598455396037,0.0,0.0,0.0,0.0002056488604004994,0.0007066957064933058,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,-0.0,0.0,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963,0.0,0.3872983346207417,0.3872983346207417,0.3872983346207417,0.7071067811865476,1.224744871391589,0.3872983346207417,0.7071067811865476,3.1,-8.56930919255525,1.5
54.706,6.064139858666384e-11,-2.097270846573851e-10,0.019,0.0,-0.01,0.0,1.5387383523073535,0.000367474893504811,0.0003917366675334994,-0.002560653932211619,0.0002056488604004994,0.0007066957064933058,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,-0.0,0.0,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963,0.0,0.3872983346207417,0.3872983346207417,0.3872983346207417,0.7071067811865476,1.224744871391589,0.3872983346207417,0.7071067811865476,3.1,-8.56930919255525,1.5
54.8,6.064139858666384e-11,-2.097270846573851e-10,0.019,0.01,-0.01,0.0,1.5388377579536776,0.0,0.0,0.0,0.0002056488604004994,0.0007066957064933058,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.01,-0.0,0.0,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963,0.0,0.3872983346207417,0.3872983346207417,0.3872983346207417,0.7071067811865476,1.224744871391589,0.3872983346207417,0.7071067811865476,3.1,-8.56930919255525,1.5
54.914,6.064139858666384e-11,-2.097270846573851e-10,0.019,0.01,-0.01,0.0,1.5389328087356429,-6.376453607562025e-06,0.0032428428366678766,-0.0020996251748990054,0.00021185196435736134,0.000708666963073159,0.0,-1.0734894628744556e-07,0.0001450745024759091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.01,-0.0,0.0,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963,0.0,0.3872983346207417,0.3872983346207417,0.3872983346207417,0.7071067811865476,1.224744871391589,0.3872983346207417,0.7071067811865476,3.1,-8.56930919255525,1.5
55.0,-3.56079551261379e-10,-1.2278257403852688e-10,0.022,0.01,-0.01,-0.06,1.5389900329199175,0.0,0.0,0.0,0.00025251832655175967,0.0007612533221460333,0.0,-7.347415866019531e-07,0.0010336925609113104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.01,0.06,0.0,-1.0866698766484541e-17,3.5255950145951477e-34,0.0,4.097506837263452e-19,-2.9889195832628763e-35,0.0,-7.294483455356591e-17,0.0,0.3872983346207417,0.3872983346207417,0.3872983346207417,0.7071067811865476,1.224744871391589,0.3872983346207417,0.7071067811865476,3.1,-8.56930919255525,1.5
55.1,-2.9543815310839605e-10,4.7236685049578675e-11,0.034,0.01,-0.01,-0.14,1.5389179820802545,0.0,0.0,0.0,0.00030578150511525266,0.0009276823672859618,0.0,-1.801495218051793e-06,0.003068680401036332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.01,0.14,0.0,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963,0.0,0.3872983346207417,0.3872983346207417,0.3872983346207417,0.7071067811865476,1.224744871391589,0.3872983346207417,0.7071067811865476,3.1,-8.56930919255525,1.5
55.2,-2.516780707451094e-10,-2.1368462208015693e-10,0.055,0.01,0.0,-0.23,1.5389283011343815,0.0,0.0,0.0,0.0003844196115793089,0.00144426857548855,0.0,-3.4655547041965734e-06,0.007030012543025108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.0,0.23,0.0,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963,0.0,0.3872983346207417,0.3872983346207417,0.3872983346207417,0.7071067811865476,1.224744871391589,0.3872983346207417,0.7071067811865476,3.1,-8.56930919255525,1.5
55.301,-1.4727659369828672e-10,7.515967015425673e-11,0.085,0.01,0.0,-0.32,1.53903287375835,0.0,0.0,0.0,0.0004571815538287635,0.0026323756679548617,0.0,-5.9791727038153235e-06,0.012286153336120301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.0,0.32,0.0,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963,0.0,0.3872983346207417,0.3872983346207417,0.3872983346207417,0.7071067811865476,1.224744871391589,0.3872983346207417,0.7071067811865476,3.1,-8.56930919255525,1.5
55.4,1.7766288440412836e-11,1.5427688293545572e-10,0.125,0.01,0.0,-0.42,1.539008551337991,0.0,0.0,0.0,0.0004698729448571476,0.0037565546111256514,0.0,-6.689846240892715e-06,0.01535489641821082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.0,0.42,0.0,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963,0.0,0.3872983346207417,0.3872983346207417,0.3872983346207417,0.7071067811865476,1.224744871391589,0.3872983346207417,0.7071067811865476,3.1,-8.56930919255525,1.5
55.511,1.6592784091162827e-10,-1.9754647917480384e-10,0.174,0.01,0.0,-0.51,1.5389771098878724,0.010228550320045805,-0.0016867268222189168,-0.007128052281712084,0.00039664039100116143,0.005844651336921344,0.0,-6.191400546594525e-06,0.018919385582490195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.0,0.51,0.0,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963,0.0,0.3872983346207417,0.3872983346207417,0.3872983346207417,0.7071067811865476,1.224744871391589,0.3872983346207417,0.7071067811865476,3.1,-8.56930919255525,1.5
55.6,-2.5108831680498156e-11,-2.412118421668552e-10,0.232,0.01,0.0,-0.61,1.539056816199098,0.0,0.0,0.0,0.0002619950747931695,0.007435471634882774,0.0,-4.3403903139001655e-06,0.02054706607775792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.0,0.61,0.0,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963,0.0,0.3872983346207417,0.3872983346207417,0.3872983346207417,0.7071067811865476,1.224744871391589,0.3872983346207417,0.7071067811865476,3.1,-8.56930919255525,1.5
55.7,-2.1614550427262458e-10,9.486914032130755e-11,0.299,0.01,0.0,-0.71,1.539096483090196,0.0,0.0,0.0,-2.6821392148847587e-05,0.00956744248463431,0.0,-6.0862306181362835e-06,0.02182546744297682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.0,0.71,0.0,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963,0.0,0.3872983346207417,0.3872983346207417,0.3872983346207417,0.7071067811865476,1.224744871391589,0.3872983346207417,0.7071067811865476,3.1,-8.56930919255525,1.5
