timestamp,quad_x,quad_y,quad_z,quad_vx,quad_vy,quad_vz,quad_yaw,quad_omgx,quad_omgy,quad_omgz,landing_pad_raw_stamp,landing_pad_x_raw,landing_pad_y_raw,landing_pad_z_raw,landing_pad_x,landing_pad_y,landing_pad_z,landing_pad_vx,landing_pad_vy,landing_pad_vz,landing_pad_yaw,landing_pad_true_x,landing_pad_true_y,landing_pad_true_z,landing_pad_true_vx,landing_pad_true_vy,landing_pad_true_vz,landing_pad_true_yaw
64.6,-0.027267465387712297,0.02219157319230769,4.903,0.01,-0.01,0.09,1.5780604379859309,0.0,0.0,0.0,64.549,-2.0844836760047882,0.057547871166822126,0.14083623343802731,-2.0884461245097548,0.06329129935283895,0.13308762229369897,-0.0007534718141739725,0.05211751254179415,0.0,1.5852524911373387,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
64.7,-0.027267465508994837,0.02219157285226947,4.888,0.01,-0.01,0.19,1.577373385024492,0.0,0.0,0.0,64.648,-2.1334582244983045,0.07162893065703901,0.03258085970232827,-2.1268437926548796,0.07857342947492585,0.04763728779999887,-0.0014602017462415897,0.08587757618648872,0.0,1.5877979832790492,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
64.801,-0.027267465075392572,0.022191573196265413,4.864,0.01,-0.01,0.26,1.5806734953683357,0.0,0.0,0.0,64.747,-2.076886139583519,0.0588156369574285,0.1625685613902812,-2.084166412550301,0.06437224059682711,0.14579075058613444,-7.155567925470865e-05,0.03869816529439669,0.0,1.5726453963091571,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
64.902,-0.027267465257316825,0.022191572686207195,4.836,0.01,-0.01,0.28,1.5809917646136624,0.0,0.0,0.0,64.879,-2.093506088693321,0.05093051890916663,0.23707823367482295,-2.0940725609599653,0.051218992333949165,0.21907050600540812,-3.665536139236824e-05,0.0025512235965567537,0.0,1.5851630955363183,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
65.001,-0.027267464961878485,0.022191572638970758,4.807,0.01,-0.01,0.27,1.5801402433451752,0.0,0.0,0.0,64.978,-2.1112601408927283,0.06365221157443046,0.1241024506486692,-2.104348354336288,0.06194153080191056,0.15203222716969567,0.0002208494569069361,0.03511245487137143,0.0,1.5645066342791485,-1.8491138487947033e-17,1.0723576355829157e-33,0.0,-6.173751738154203e-19,6.436684239860091e-35,0.0,-1.0425887714403783e-16
65.1,-0.027267465005638813,0.022191572520145808,4.781,0.01,-0.01,0.25,1.5789791392770152,0.0,0.0,0.0,65.044,-2.119535008903586,0.06763593916749405,0.07940718143061076,-2.1160718517369386,0.07155456617905231,0.09625655460648708,-0.0006834977594944857,0.055436805074109266,0.0,1.5831250158031758,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
65.2,-0.027267464710200473,0.02219157247290937,4.756,0.01,-0.01,0.23,1.5767079019595425,0.0,0.0,0.0,65.176,-2.133398952793422,0.05240055236655531,0.12788191812501015,-2.1308925476049563,0.05170666704902843,0.1341695096872404,-4.309405797112452e-06,0.0005867401010681735,0.0,1.578140853448003,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
65.3,-0.027267464831483457,0.02219157251261672,4.733,0.01,-0.01,0.2,1.5780202295307555,0.0,0.0,0.0,65.242,-2.1127740229849516,0.06518184134199807,0.12188774999146901,-2.1171263969346654,0.0659624782146116,0.12476392211052834,-0.0012338501229818195,0.03779265771886223,0.0,1.6034326137670167,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
65.4,-0.027267464875243563,0.02219157239379177,4.712,0.01,-0.01,0.19,1.581666199551199,0.0,0.0,0.0,65.374,-2.0165836256887006,0.07342905605888272,0.33334110007924167,-2.0503398939713513,0.07244607966084471,0.27497562482202875,0.001159892500146703,0.05563812099971262,0.0,1.5499522635335596,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
65.5,-0.027267464519163953,0.02219157213682843,4.693,0.01,-0.01,0.17,1.5845587142419557,0.0,0.0,0.0,65.473,-2.148081623724578,0.0868753349564304,0.036181778858385805,-2.1385954104774285,0.08653467016672034,0.07403286962069267,-0.0016004652879578925,0.08511222611601559,0.0,1.5895982869957634,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
