timestamp,quad_x,quad_y,quad_z,quad_vx,quad_vy,quad_vz,quad_yaw,quad_omgx,quad_omgy,quad_omgz,landing_pad_x,landing_pad_y,landing_pad_z,landing_pad_vx,landing_pad_vy,landing_pad_vz,landing_pad_yaw,landing_pad_true_x,landing_pad_true_y,landing_pad_true_z,landing_pad_true_vx,landing_pad_true_vy,landing_pad_true_vz,landing_pad_true_yaw
579.3,0.01817829949362143,-0.011095780311900394,1.204,-0.01,0.0,-1.53,1.5890948838230705,-0.0013765121733428159,-0.0010054358570031432,0.0035958661480696382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.979268452142954,-0.5314754852870339,0.0,1.2768407773089785,-2.7145166621955066,0.0,-1.1311283326887773
579.4,0.018178300054368435,-0.011095780858225157,1.364,-0.01,0.0,-1.63,1.5890676575389246,-0.001892001123669101,0.001891204351144532,0.004978675239410794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.859516169753094,-0.8072758093459573,0.0,1.498313779527054,-2.598841819438005,0.0,-1.0478119592684
579.5,0.027267453163974387,-0.011095781105379676,1.538,-0.01,0.0,-1.73,1.5890929373588898,-0.00014653369196819283,-0.00015879549918834275,0.004514270055066823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.68614916392153,-1.123655330580193,0.0,1.7502301268669385,-2.4363122729733724,0.0,-0.947832311163459
579.6,0.018178301209976322,-0.011095781051071785,1.72,-0.02,0.01,-1.83,1.5890291156854968,-0.0015727042618681297,0.002366003524959096,-0.0010838445445980733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.553388618944593,-1.3242713898294436,0.0,1.9086113184541091,-2.314330573025213,0.0,-0.8811792124265642
579.701,0.027267455219954218,-0.011095781525491732,1.911,-0.02,0.01,-1.93,1.589098095023308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.329947387928062,-1.6075135767458728,0.0,2.1300807499836356,-2.1122687207485495,0.0,-0.7811995643209289
579.8,0.018178302000499524,-0.011095782123574649,2.114,-0.02,0.01,-2.03,1.5890798131611685,0.0002594591862578444,0.0013870913482427426,0.002814178614343131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.12289956533108,-1.825544829199353,0.0,2.298474925405954,-1.9276763005273914,0.0,-0.6978831908992109
579.901,0.027267456675596935,-0.02219156375333986,2.326,-0.02,0.01,-2.11,1.5890402859684565,0.0008379169271941318,0.0005939811608941026,0.00020716307827179194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.898425386455601,-2.0255892515328706,0.0,2.450923249169242,-1.7297104743795546,0.0,-0.6145668174772397
580.0,0.027267457615944513,-0.022191565070654562,2.545,-0.02,0.01,-2.15,1.589040163033877,0.0005005678292727746,-0.0001788278787384919,0.00029461294187253247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.707341790790594,-2.171737207382424,0.0,2.5606861859099372,-1.562628953729926,0.0,-0.547913718739447
580.1,0.027267458633814967,-0.02219156540726308,2.766,-0.02,0.01,-2.16,1.5890099174019436,0.0005123024357096087,-0.0005696473120213382,0.000620710714100459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.455498964500637,-2.3359980327025758,0.0,2.6818456809118993,-1.3441081618181507,0.0,-0.46459734531694236
580.201,0.02726745965168531,-0.022191566123618056,2.984,-0.03,0.01,-2.14,1.5644334983688337,-0.00020582101523842466,0.0005573091051559463,-0.0006503979499160654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.136556738511957,-2.5046040131681613,0.0,2.8026127724161602,-1.0697124445672836,0.0,-0.3646176972095984
