timestamp,quad_x,quad_y,quad_z,quad_vx,quad_vy,quad_vz,quad_yaw,quad_omgx,quad_omgy,quad_omgz,landing_pad_x,landing_pad_y,landing_pad_z,landing_pad_vx,landing_pad_vy,landing_pad_vz,landing_pad_yaw,landing_pad_lpx,landing_pad_lpy,landing_pad_lpz,landing_pad_lpvx,landing_pad_lpvy,landing_pad_lpvz,landing_pad_true_x,landing_pad_true_y,landing_pad_true_z,landing_pad_true_vx,landing_pad_true_vy,landing_pad_true_vz
259.2,-7.3167630175063705,-3.4618862257651104,0.978,2.09,-0.16,0.16,0.001436070599827994,0.06624203458302282,-0.22331448449944286,0.00016697880061243044,-7.213745302146199,-3.3429963101624462,0.25588738573672604,2.0651641466242188,-0.18815980294203674,0.0,0.29450878003720066,-7.279903256646907,-3.337889225449384,0.25486362919661404,2.040647164630394,-0.21406798838609215,0.0,-6.805437936130606,-3.3479160955573515,0.0,1.999017631433742,0.061622450539367754,0.0
259.23,-7.234960688279453,-3.472981940311686,0.971,2.09,-0.14,0.16,0.0016220370915273257,0.0,0.0,0.0,-7.15209461910459,-3.3471917590634743,0.2570250744747155,2.0725168260502516,-0.16166147368556708,0.0,0.29246632355540997,-7.213745302146199,-3.3429963101624462,0.25588738573672604,2.0651641466242188,-0.18815980294203674,0.0,-6.725377591702664,-3.3479309563451305,0.0,1.9977133251889856,0.09492252738051014,0.0
259.261,-7.18951494477456,-3.472981898156559,0.968,2.09,-0.13,0.16,0.0016263286259510213,0.07797034130283996,-0.24141127876944024,0.0011756961266549924,-7.087444782681681,-3.3515180400014173,0.2583057641627873,2.089245655376794,-0.13816524932902063,0.0,0.3034271701515603,-7.15209461910459,-3.3471917590634743,0.2570250744747155,2.0725168260502516,-0.16166147368556708,0.0,-6.6453281143619725,-3.346611809558245,0.0,1.9958543356913483,0.1281962480784581,0.0
259.291,-7.107712624619849,-3.4729818326165427,0.961,2.08,-0.1,0.16,0.0016252557423451813,0.0,0.0,0.0,-7.024324103422206,-3.3577359294269358,0.25734718753346353,2.0993888715579407,-0.12349706061664052,0.0,0.3048595037466678,-7.087444782681681,-3.3515180400014173,0.2583057641627873,2.089245655376794,-0.13816524932902063,0.0,-6.60531439688376,-3.3454520833176744,0.0,1.994717008442403,0.14482033872742733,0.0
259.32,-7.025910286177732,-3.484077542519408,0.955,2.07,-0.07,0.16,0.001628355183873465,0.0,0.0,0.0,-6.960079437893534,-3.3616468805500483,0.258146197844779,2.1123527121348293,-0.10278945867416879,0.0,0.3101156361598609,-7.024324103422206,-3.3577359294269358,0.25734718753346353,2.0993888715579407,-0.12349706061664052,0.0,-6.5653117305014534,-3.3439590214686024,0.0,1.9934411927177837,0.16143437492469706,0.0
259.367,-6.9804645526754925,-3.4840775071151597,0.951,2.07,-0.06,0.16,0.0015893737461903105,-0.028835216450494427,-0.031771174116433404,-0.0001131604513552062,-6.8962653120922175,-3.3655465586436635,0.2580980998474103,2.122687949933548,-0.08424106718324945,0.0,0.31153671749239725,-6.960079437893534,-3.3616468805500483,0.258146197844779,2.1123527121348293,-0.10278945867416879,0.0,-6.525322892030213,-3.3421327276530364,0.0,1.9920269981182288,0.1780372046787535,0.0
259.381,-6.944107956008143,-3.4840774733714515,0.947,2.06,-0.05,0.16,0.0015751878407339927,-0.005327995340310183,-0.0010543653834672573,-0.0016848314737541467,-6.844583124251348,-3.3682766311327623,0.2580493742853214,2.0907937843398208,-0.06375454056447795,0.0,0.25470244940322123,-6.8962653120922175,-3.3655465586436635,0.2580980998474103,2.122687949933548,-0.08424106718324945,0.0,-6.485350657325341,-3.339973328644537,0.0,1.9904745337526362,0.19462767649438417,0.0
259.41,-6.862305636640885,-3.4840774110778407,0.94,2.05,-0.02,0.16,0.0014956752446033353,-0.012913198495556784,0.024333883641262793,-0.0035164158804136857,-6.790458963185729,-3.3714308786141167,0.2568413072744292,2.068786793993578,-0.0468981268078783,0.0,0.21381041673198176,-6.844583124251348,-3.3682766311327623,0.2580493742853214,2.0907937843398208,-0.06375454056447795,0.0,-6.365561315917806,-3.3314981149741993,0.0,1.984988605469182,0.24431342957818566,0.0
259.44,-6.816859893046242,-3.4840773710849455,0.936,2.05,-0.01,0.16,0.001443461575780233,0.037251967554847346,0.04550513257608479,-0.0022270155416620374,-6.73220000331184,-3.3731099093422943,0.25592063750699,2.061910922582772,-0.02693700347454162,0.0,0.19546619509879892,-6.790458963185729,-3.3714308786141167,0.2568413072744292,2.068786793993578,-0.0468981268078783,0.0,-6.325683228891485,-3.3280080252187942,0.0,1.9828842052926663,0.2608429607736607,0.0
259.47,-6.735057563986423,-3.4840773044442965,0.929,2.04,0.0,0.16,0.00120182434586069,0.0,0.0,0.0,-6.672628837240041,-3.3710806008398935,0.2574591836928771,2.059677474625085,0.003600918514131239,0.0,0.1842836947517995,-6.73220000331184,-3.3731099093422943,0.25592063750699,2.061910922582772,-0.02693700347454162,0.0,-6.246021206602787,-3.3200317368815986,0.0,1.9782626198365085,0.2938465556917302,0.0
