timestamp,quad_x,quad_y,quad_z,quad_vx,quad_vy,quad_vz,quad_yaw,quad_omgx,quad_omgy,quad_omgz,quad_true_x,quad_true_y,quad_true_z,quad_true_vx,quad_true_vy,quad_true_vz,landing_pad_raw_stamp,landing_pad_x_raw,landing_pad_y_raw,landing_pad_z_raw,landing_pad_yaw_raw,landing_pad_x,landing_pad_y,landing_pad_z,landing_pad_vx,landing_pad_vy,landing_pad_vz,landing_pad_yaw,landing_pad_true_x,landing_pad_true_y,landing_pad_true_z,landing_pad_true_vx,landing_pad_true_vy,landing_pad_true_vz,landing_pad_true_yaw,measure_lag,sigma_px,sigma_py,sigma_pz,sigma_v,sigma_a,sigma_yaw,sigma_yaw_rate,covar_trace,covar_det_log,covar_max_eig
53.5,-2.462598007457739e-10,0.011095782532533661,-0.024,0.01,0.0,0.01,1.5380331064250807,0.0,0.0,0.0,0.0002056415879756845,-299.999293360169,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.0,-0.01,0.0,-2.0,-300.0,0.0,0.0,0.0,0.0,1.5707963267948963,0.0,0.3872983346207417,0.3872983346207417,0.3872983346207417,0.7071067811865476,1.224744871391589,0.3872983346207417,0.7071067811865476,3.1,-8.56930919255525,1.5
53.6,-2.462598007457739e-10,0.011095782532533661,-0.026,0.01,0.0,0.01,1.5381272817638258,0.000302896498779904,0.0003576195345616308,-0.0025967406748375293,0.0002056415879756845,-299.999293360169,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.0,-0.01,0.0,-2.0,-300.0,0.0,0.0,0.0,0.0,1.5707963267948963,0.0,0.3872983346207417,0.3872983346207417,0.3872983346207417,0.7071067811865476,1.224744871391589,0.3872983346207417,0.7071067811865476,3.1,-8.56930919255525,1.5
53.7,-2.462598007457739e-10,0.011095782532533661,-0.026,0.01,-0.01,0.01,1.5382186631348471,0.0,0.0,0.0,0.0002056415879756845,-299.999293360169,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.01,-0.01,0.0,-2.0,-300.0,0.0,0.0,0.0,0.0,1.5707963267948963,0.0,0.3872983346207417,0.3872983346207417,0.3872983346207417,0.7071067811865476,1.224744871391589,0.3872983346207417,0.7071067811865476,3.1,-8.56930919255525,1.5
53.811,-2.462598007457739e-10,0.011095782532533661,-0.026,0.01,-0.01,0.01,1.5383065948870518,0.0002825250769386768,0.00035467953457899934,-0.002721775419743843,0.0002056415879756845,-299.999293360169,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.01,-0.01,0.0,-2.0,-300.0,0.0,0.0,0.0,0.0,1.5707963267948963,0.0,0.3872983346207417,0.3872983346207417,0.3872983346207417,0.7071067811865476,1.224744871391589,0.3872983346207417,0.7071067811865476,3.1,-8.56930919255525,1.5
53.9,-2.462598007457739e-10,0.011095782532533661,-0.026,0.01,-0.01,0.01,1.5384060936656336,0.0003196496430851466,0.0004293077364309631,-0.0026561292319092654,0.0002056415879756845,-299.999293360169,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.01,-0.01,0.0,-2.0,-300.0,0.0,0.0,0.0,0.0,1.5707963267948963,0.0,0.3872983346207417,0.3872983346207417,0.3872983346207417,0.7071067811865476,1.224744871391589,0.3872983346207417,0.7071067811865476,3.1,-8.56930919255525,1.5
54.002,-2.462598007457739e-10,0.011095782532533661,-0.025,0.01,-0.01,0.01,1.5384992296483855,0.0003656019545031822,0.00039916676881278617,-0.0026242705800013006,0.0002056415879756845,-299.999293360169,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.01,-0.01,0.0,-2.0,-300.0,0.0,0.0,0.0,0.0,1.5707963267948963,0.0,0.3872983346207417,0.3872983346207417,0.3872983346207417,0.7071067811865476,1.224744871391589,0.3872983346207417,0.7071067811865476,3.1,-8.56930919255525,1.5
54.1,-2.462598007457739e-10,0.011095782532533661,-0.024,0.01,-0.01,0.01,1.5385858612742762,0.0,0.0,0.0,0.0002056415879756845,-299.999293360169,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.01,-0.01,0.0,-2.0,-300.0,0.0,0.0,0.0,0.0,1.5707963267948963,0.0,0.3872983346207417,0.3872983346207417,0.3872983346207417,0.7071067811865476,1.224744871391589,0.3872983346207417,0.7071067811865476,3.1,-8.56930919255525,1.5
54.203,-2.462598007457739e-10,0.011095782532533661,-0.024,0.01,-0.01,0.01,1.5386772202935555,0.00034582879891586094,0.0003744008497215933,-0.0026374268856355692,0.0002056415879756845,-299.999293360169,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.01,-0.01,0.0,-2.0,-300.0,0.0,0.0,0.0,0.0,1.5707963267948963,0.0,0.3872983346207417,0.3872983346207417,0.3872983346207417,0.7071067811865476,1.224744871391589,0.3872983346207417,0.7071067811865476,3.1,-8.56930919255525,1.5
54.302,-2.462598007457739e-10,0.011095782532533661,-0.025,0.01,-0.01,0.01,1.5387824411180357,-0.000574400481653047,0.0008388062633506659,-0.002155370238653745,0.00021016365254058044,-299.9992878583572,0.0,-1.812018705134555e-07,0.00024746248788672613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.01,-0.01,0.0,-2.0,-300.0,0.0,0.0,0.0,0.0,1.5707963267948963,0.0,0.3872983346207417,0.3872983346207417,0.3872983346207417,0.7071067811865476,1.224744871391589,0.3872983346207417,0.7071067811865476,3.1,-8.56930919255525,1.5
54.404,-2.462598007457739e-10,0.011095782532533661,-0.024,0.01,-0.01,-0.04,1.5389368357744555,0.0,0.0,0.0,0.0002395065965489581,-299.99922733419425,0.0,-8.44555163290779e-07,0.0010859364319218351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.01,0.04,0.0,-2.0,-300.0,0.0,0.0,0.0,0.0,1.5707963267948963,0.0,0.3872983346207417,0.3872983346207417,0.3872983346207417,0.7071067811865476,1.224744871391589,0.3872983346207417,0.7071067811865476,3.1,-8.56930919255525,1.5
