timestamp,quad_x,quad_y,quad_z,quad_vx,quad_vy,quad_vz,quad_yaw,quad_omgx,quad_omgy,quad_omgz,landing_pad_raw_stamp,landing_pad_x_raw,landing_pad_y_raw,landing_pad_z_raw,landing_pad_x,landing_pad_y,landing_pad_z,landing_pad_vx,landing_pad_vy,landing_pad_vz,landing_pad_yaw,landing_pad_true_x,landing_pad_true_y,landing_pad_true_z,landing_pad_true_vx,landing_pad_true_vy,landing_pad_true_vz,landing_pad_true_yaw
61.4,6.041295241843159e-11,0.011095779274643558,1.126,0.0,0.0,-1.51,1.5409446182337148,-0.00088624267535251,0.0018676137761195267,-0.007777706654540572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
61.501,-8.455958155906274e-12,0.011095780053845705,1.33,0.0,0.0,-1.64,1.540943062925015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
61.6,-7.57094387182633e-12,0.011095779777182013,1.461,0.0,-0.01,-1.71,1.5410032561656575,0.003028016061350609,0.0006211089092466171,-0.0017277573461394412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
61.701,3.352014221746913e-10,0.022191561665969695,1.69,0.0,-0.01,-1.8,1.5410028445210793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
61.8,-0.009089150143576252,0.022191562105386642,1.879,0.0,-0.01,-1.83,1.5410124837097268,0.0,0.0,0.0,61.744,-2.1641745513035833,0.06595992115740981,0.08222911878777817,2.5153490401663703e-17,0.0,0.0,-6.938893903907228e-17,2.0832359088550848e-33,0.0,-3.002259348110271e-17,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
61.9,-0.009089150498770793,0.02219156246543308,2.021,0.0,-0.01,-1.84,1.5410255017366745,-0.0002914528830243412,0.0020113156123443277,-0.0026511549847632325,61.876,-2.0098308274461916,0.10251588662919073,0.13183677504129188,-2.3846038837023414e-16,-3.5880685737690425e-16,0.0,9.419902499753845e-16,3.444121666973326e-30,0.0,3.6562179566755876e-15,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
62.001,-0.009089150594518425,0.022191563177004436,2.208,0.0,-0.01,-1.82,1.54102544213203,-0.0011188559469349692,0.0016487926019343123,-0.0034192586668017944,61.975,-2.0164147784871482,0.10605811177314872,0.16098976588305725,-3.222624588543093e-16,-3.7469984913954246e-16,0.0,1.3821698656368026e-15,-5.0309097044183735e-31,0.0,-3.6398635431836007e-16,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
62.1,-0.009089151496829317,0.022191563750349363,2.437,0.0,-0.01,-1.77,1.5409594393011667,0.0,0.0,0.0,62.074,-2.0251125712884925,0.10497681746441678,0.1656576412352333,-2.0072753818856572,0.04921710727598577,0.16108535626295684,-0.0003071384143984955,-1.0997987898583699,0.0,1.570517058978596,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
62.2,-0.009089151670099715,0.022191564240707118,2.613,0.0,-0.01,-1.72,1.540935562052999,0.0,0.0,0.0,62.14,-2.0269211137627807,0.1097078089271546,0.1571106654917207,-2.0198218286814598,-0.0064881864136639295,0.1581710914425103,0.06165441181961538,-1.0455289226151678,0.0,1.6296977051179657,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
62.3,-0.0090891514266489,0.022191564644120643,2.784,0.0,-0.02,-1.66,1.576893810709242,0.0,0.0,0.0,62.272,-2.0360656772657286,0.11197605236491649,0.18940041139982622,-2.0354193787625654,0.062391171586155036,0.16757433002799393,0.007446868634671931,-0.7678286421821306,0.0,1.5804946302276979,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
62.4,-0.018178304207832063,0.022191565303881333,2.91,0.0,-0.02,-1.62,1.5766767901976146,-0.0006395158754349062,0.0023821325963347038,-0.005713547310692221,62.371,-2.0321470586390595,0.04501958367792779,0.2077333633316849,-2.030576285761981,-0.0012376676686663823,0.18745161813970768,0.031040866056968916,-0.742140763806071,0.0,1.612598078341222,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
62.502,-0.018178304659659084,0.022191566272416363,3.113,0.0,-0.02,-1.54,1.576763292835329,0.0,0.0,0.0,62.437,-2.044319905252642,0.036451419062414975,0.1175443341037199,-2.0384711643412974,-0.038008193254917055,0.13392804174471018,0.04514269106551728,-0.671192536414481,0.0,1.6379526257239698,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
62.601,-0.018178305337170464,0.022191566991814904,3.265,0.0,-0.02,-1.47,1.5767178065751235,0.0,0.0,0.0,62.569,-2.041226375639173,0.04473818082948533,0.18841403962030734,-2.040124232763551,0.020614975392241608,0.17646215341031146,0.012588259091081128,-0.40650647977322785,0.0,1.6017533673091062,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
62.7,-0.018178305215002855,0.022191567434936,3.411,0.0,-0.02,-1.4,1.5765869580816962,0.0,0.0,0.0,62.635,-2.033376463018047,0.03920385691888889,0.1250369898795216,-2.0342259522168895,-2.482425698695917e-05,0.13877205316458796,0.015916951816672787,-0.3511207608567285,0.0,1.616097157813672,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
62.8,-0.0272674583353838,0.0221915680231084,3.552,0.01,-0.02,-1.33,1.576533194692109,0.0,0.0,0.0,62.767,-2.0795414429890964,0.040410813050305014,0.12571855022849698,-2.080725153430306,0.027737375764177813,0.11671763526876644,0.005029889115327634,-0.19085514750188573,0.0,1.5971447127208602,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
62.9,-0.027267459534017657,0.022191568160860875,3.687,0.01,-0.02,-1.27,1.576408447292868,0.0,0.0,0.0,62.866,-2.049113966052588,0.04270483348538337,0.1589058833413679,-2.0598443598347025,0.034484414011170056,0.1443887928099299,0.0016906703899302639,-0.10189188867208204,0.0,1.5873875911124655,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
63.003,-0.02726745985544965,0.022191568623295854,3.816,0.01,-0.02,-1.2,1.5763068451222517,0.0,0.0,0.0,62.965,-1.9785312711757435,0.05173434554195122,0.22248008979277056,-1.9976763192389502,0.04810890956962721,0.20184838752728718,0.0007471208029422495,-0.026056548642818575,0.0,1.599461525980143,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
63.1,-0.027267460237523133,0.022191569295457736,3.938,0.01,-0.02,-1.14,1.5762864361193516,0.0,0.0,0.0,63.064,-2.1277188966685947,0.04353720640685413,0.03409006479536725,-2.120911574107504,0.043999644884492706,0.04957612093759256,-0.00038941637475726804,0.00828086773013916,0.0,1.6177877423941605,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
63.202,-0.027267460619596395,0.02219156996762006,4.054,0.01,-0.02,-1.08,1.5763600683447458,0.0,0.0,0.0,63.163,-2.0960344902097354,0.05113630704615231,0.07059358129936388,-2.0930905421233454,0.05409317136914077,0.08416723797208348,-0.0006815924959804359,0.05757722240915495,0.0,1.5826336581509988,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
63.301,-0.02726746153967352,0.02219156962719504,4.16,0.01,-0.02,-1.01,1.5762886419568698,0.0,0.0,0.0,63.262,-2.045957037140294,0.05650005652065894,0.10578700037034805,-2.047333292052432,0.06190011070765378,0.11849898244247292,-0.002290887450041767,0.08916418778588424,0.0,1.5964835854949626,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
63.4,-0.027267461565667395,0.022191570422139373,4.261,0.01,-0.02,-0.95,1.5762108397346477,0.0,0.0,0.0,63.361,-2.0858828375232785,0.03401795252400931,0.08897569557425467,-2.084773536761519,0.0381858684747714,0.0971488494094288,-0.0004358136572168676,0.04101577517093772,0.0,1.5814214400633604,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
63.501,-0.0272674619746196,0.022191571026670687,4.356,0.01,-0.02,-0.89,1.5762730418380837,0.0,0.0,0.0,63.46,-2.091918773329845,0.04019812943393559,0.05925594450023297,-2.091281695724213,0.04431820676509224,0.0672347746410571,-0.0009663431309502885,0.06854505461201081,0.0,1.5848933192523231,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
63.6,-0.027267462538616893,0.022191570809028338,4.442,0.01,-0.02,-0.84,1.5763211819019654,0.0,0.0,0.0,63.559,-2.069521938449713,0.04184978911638995,0.09283067219436969,-2.075249410652397,0.04747185779625235,0.09024338917487751,-0.000625403279661014,0.07939118084709923,0.0,1.5786736544405187,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
63.7,-0.027267463085733246,0.02219157102232705,4.521,0.02,-0.02,-0.78,1.5763046332311372,0.0,0.0,0.0,63.658,-2.089870316192467,0.04694647946705355,0.03744874025453271,-2.08724705344944,0.052742852770555515,0.054562475690775214,0.0005367280098869102,0.09287142777153812,0.0,1.5650171324038586,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
63.8,-0.02726746329365115,0.02219157130721383,4.594,0.02,-0.01,-0.72,1.5743671102125685,0.0,0.0,0.0,63.757,-2.1168797245095985,0.04414387759850345,-0.007115981127450155,-2.1153517281532856,0.04933858067186514,0.0009802201768509943,-0.0006138922235104132,0.08347464338420493,0.0,1.5781504301677511,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
63.901,-0.027267463407165238,0.022191571864508042,4.659,0.02,-0.01,-0.64,1.573656152994607,0.0,0.0,0.0,63.856,-2.1198548483376762,0.0380808506173792,-0.008621994052080417,-2.1148572302106903,0.04322454969378786,0.005207098740772131,-0.0013680456377993307,0.06579130077232145,0.0,1.5915870468694846,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
64.0,-0.027267463675724635,0.022191571599629256,4.715,0.02,-0.01,-0.55,1.5779744829658906,0.0,0.0,0.0,63.955,-2.084934632199647,0.052144509413846074,0.05685668515841158,-2.088490194354508,0.059089472125065934,0.06037364187021066,-0.0006400451196497067,0.10263619860751272,0.0,1.5770323023254613,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
64.1,-0.02726746384987999,0.022191572366651258,4.762,0.02,-0.01,-0.46,1.5798465395953993,0.0,0.0,0.0,64.054,-2.0686032316465566,0.04566996406941426,0.058016566979469,-2.0706768317023023,0.054877503979844755,0.0765699493326748,-0.0008788715686387096,0.0781092683214622,0.0,1.5820476737981124,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
64.201,-0.027267464162199273,0.02219157236269309,4.802,0.02,-0.01,-0.37,1.579864254282091,0.0,0.0,0.0,64.153,-2.0884057774217326,0.04667453110011843,0.006535912473994543,-2.0842586421881393,0.05478141003026932,0.022954965132673144,-0.00016913342210715936,0.07346395991445326,0.0,1.5730985866169789,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
64.3,-0.02726746398027524,0.022191572872750864,4.834,0.02,-0.01,-0.27,1.5787370401110987,0.0,0.0,0.0,64.252,-2.119172965205877,0.05850621636920228,-0.0008086440910011206,-2.1173299577612372,0.06463476851427169,0.010981427010534589,-0.0008169117053920893,0.09078084544508291,0.0,1.57979480716925,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
64.4,-0.027267464336354852,0.02219157237022218,4.857,0.02,-0.01,-0.17,1.5781356474061052,0.0,0.0,0.0,64.351,-2.153983441870584,0.056483785997877956,-0.09141616232920224,-2.1409531666674066,0.06143084969230239,-0.054169981905459186,5.637451662506012e-05,0.07066069048747288,0.0,1.5699985068999163,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
64.504,-0.027267464353236015,0.02219157231902802,4.869,0.01,-0.01,-0.07,1.5766663202692306,0.0,0.0,0.0,64.45,-2.081101648350117,0.06948496252747013,0.08411279451021692,-2.0904266013251274,0.07513484249182756,0.07115557943271444,-0.00030959760058938383,0.09594407396767188,0.0,1.5740231704468477,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
64.601,-0.027267464292594745,0.02219157248904713,4.87,0.01,-0.01,0.02,1.5750988582756855,0.0,0.0,0.0,64.549,-2.164951642063182,0.06461922825235425,-0.0676552251079574,-2.148157408518875,0.07379182655097383,-0.0365705087379915,0.0012367063280889455,0.08134675644509105,0.0,1.5555946012908919,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
64.701,-0.027267464353236015,0.02219157231902802,4.861,0.01,-0.01,0.13,1.5715886232235956,0.0,0.0,0.0,64.681,-2.1179319323625356,0.05908526512133916,-0.04250373004418062,-2.1262413146017867,0.06208790996145935,-0.044795036949441425,-9.963851641769555e-05,0.0381821155808376,0.0,1.5734058807373645,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
64.8,-0.027267463997156627,0.022191572441810248,4.843,0.01,-0.01,0.21,1.5688730581339936,0.0,0.0,0.0,64.747,-2.119740530154246,0.055157831956598034,0.06807935558226053,-2.121265375411303,0.0587632278842905,0.041935241519968414,-0.00024191075472974386,0.0257381855622685,0.0,1.580194954802462,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
64.9,-0.027267464101558003,0.022191572152966188,4.817,0.01,-0.01,0.26,1.571978840106402,0.0,0.0,0.0,64.879,-2.077536318789003,0.07181449961301822,0.10085310090022848,-2.083321430248601,0.07429740261361473,0.09068159039858648,-0.0008208529032066904,0.06160910879362763,0.0,1.584119102478108,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
65.001,-0.027267463806119885,0.02219157210572975,4.789,0.01,-0.01,0.27,1.5752992309306306,0.0,0.0,0.0,64.978,-2.1439394300222494,0.0544093674761227,-0.07231922119315204,-2.132185878963389,0.058795243363147065,-0.0443789221126355,5.392868936938997e-05,0.009237224683553499,0.0,1.5649582013276846,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
65.1,-0.02726746384987999,0.022191572366651258,4.762,0.01,-0.01,0.26,1.5751932087030749,0.0,0.0,0.0,65.044,-2.1370345121863092,0.05635811566183281,0.023977595667561857,-2.135914450829718,0.057219608204316263,0.008138115480982908,-3.257351253898774e-05,0.004828090423314171,0.0,1.577542890234053,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
65.2,-0.027267463954281368,0.022191572077806754,4.737,0.01,-0.01,0.24,1.5738112754796183,0.0,0.0,0.0,65.143,-2.0474812439178423,0.0681181750591221,0.1584006009796708,-2.06056694315477,0.07023069198032605,0.1360343918667446,0.0009533192530350536,0.03605844472374293,0.0,1.5443643151694144,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
65.301,-0.027267463675724635,0.022191571599629256,4.713,0.01,-0.01,0.21,1.5699751437085236,0.0,0.0,0.0,65.242,-2.06702993882104,0.06449803051814804,0.15909185947138393,-2.066083219790645,0.06728188024767323,0.1557263719984716,0.00014805798633353023,0.023629169427945195,0.0,1.5645305099124343,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
65.407,-0.02726746324212237,0.0221915719436252,4.692,0.01,-0.01,0.2,1.5636807266299169,0.00039303619987004346,0.0002317698512331865,-0.009201721722839182,65.341,-2.040942250166156,0.06625234505823067,0.19094299000629267,-2.044682298955072,0.06871347595334204,0.18584012809695283,-0.000735305652401525,0.02412848828737085,0.0,1.601261482514925,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
65.501,-0.02726746336340491,0.02219157198333299,4.671,0.01,-0.01,0.18,1.568069549803857,0.0,0.0,0.0,65.473,-2.0891523322517944,0.06693646221257454,0.10741568739704288,-2.080883211333969,0.06742670981705184,0.11420930997427403,0.00038485118368529594,0.01765890257427826,0.0,1.5490061691326518,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
65.6,-0.027267463407165238,0.022191571864508042,4.657,0.02,-0.01,0.17,1.5758298244935016,0.0019754036230058406,0.0026734726679482814,0.056218364988856274,65.572,-2.1434122207024355,0.07300789781793127,0.03951912579932415,-2.1466646811303978,0.07042939589130093,0.01481143746383376,-5.135716324808433e-05,0.02303542642213004,0.0,1.5730258092110279,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
65.7,-0.027267463128608282,0.022191571386331432,4.639,0.02,-0.01,0.16,1.569601078927752,0.0007960985195607509,-0.007182225699043493,-0.05571298701637522,65.671,-2.1309775281017904,0.07267313838968488,0.062226817524685174,-2.1354046791456813,0.07173170993674338,0.04777881461690514,-0.0006315279939982664,0.024170488319839784,0.0,1.596918444598246,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
65.801,-0.027267463094845734,0.02219157186846532,4.618,0.02,-0.01,0.15,1.5737586180355887,0.0,0.0,0.0,65.77,-2.073917960719213,0.07738271781955516,0.18769031331576258,-2.090849165610498,0.07845858329107269,0.14936066639112067,0.0002534262683063718,0.03352755792603864,0.0,1.5632377255225076,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
65.905,-0.02726746275564751,0.02219157156030782,4.603,0.02,-0.01,0.14,1.5772395423289876,0.0008325828742426791,-0.0010358020000009178,-0.04615137664642122,65.869,-2.0837221114244797,0.07378185010687702,0.15429433243242308,-2.085025197396769,0.07438247337383852,0.14487240685704306,9.04051006958178e-05,0.017608858349693782,0.0,1.5656623025104324,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
66.001,-0.027267463276769988,0.022191571358407547,4.588,0.02,-0.01,0.13,1.5726802215820668,0.0,0.0,0.0,65.968,-2.0382344477447907,0.08032683479111452,0.19530926213083166,-2.053702752309178,0.08063333828070363,0.16476332187719178,0.0009719925627250899,0.034492033533840775,0.0,1.5426235781481432,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
66.1,-0.027267462860048886,0.02219157165120933,4.574,0.02,-0.01,0.13,1.5660777111214141,0.0,0.0,0.0,66.067,-2.146450787099017,0.07508743764239559,0.007420974489045662,-2.1216092639307185,0.0773098172315404,0.049879212907417814,-7.84422060719462e-05,0.011809434570455862,0.0,1.5774385628812637,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
66.201,-0.018178308861580783,0.02219157149080253,4.56,0.02,-0.01,0.12,1.5626853369784097,0.0,0.0,0.0,66.166,-2.142199392992501,0.07541825730317805,0.00851595404445149,-2.135777657275586,0.07631062574049141,0.026216765049811686,2.2109603019913532e-05,0.007722987100391419,0.0,1.5679335041162028,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
66.3,-0.018178308444860125,0.022191571783604314,4.55,0.02,-0.01,0.12,1.5658581620689966,0.0006519022186107883,-0.004806335628770025,0.017972241366993547,66.265,-2.1143594641039978,0.07541847583664324,0.08393828292582484,-2.1054106190088806,0.07777317342707746,0.1029246089309821,-3.9688561059444343e-05,0.0044217592119987405,0.0,1.5797718257730855,-2.0,-8.624095593485096e-19,0.0,0.0,0.0,0.0,1.5707963267948963
